city,companyName,eduLevel,jobName,recruieCount,salary,workingExp
北京,北京圣特尔科技发展有限公司,本科,风控产品经理（数据方向）,招1人,1.5万-2.5万,经验不限
北京,北京天时前程自动化工程技术有限公司,本科,应用架构师,招1人,1.9万-2.5万,5-10年
北京,大连飞创信息技术有限公司北京分公司,本科,软件测试工程师（北京分公司）,招2人,1万-1.5万,3-5年
北京,北京畅捷通支付技术有限公司,本科,自动化运维工程师,招1人,1.3万-2.5万,5-10年
北京,北京钰峰科技有限公司,大专,C开发工程师,招1人,2万-3万,3-5年
北京,北京捷成世纪科技股份有限公司,本科,研发运维工程师,招1人,1万-1.5万,1-3年
北京,北京京创曙光科技有限公司,大专,bi实施工程师,招10人,8千-1万,1-3年
北京,百融金融信息服务股份有限公司,本科,java开发工程师,招1人,1.5万-2万,3-5年
北京,北京百分点信息科技有限公司,本科,高级抓取工程师(J10357),招1人,1.5万-2万,3-5年
北京,福建新大陆软件工程有限公司,本科,系统运维中级工程师,招5人,1万-2万,3-5年
北京,中科星图股份有限公司,本科,运维工程师,招1人,1万-1.5万,3-5年
北京,中诚信国际信用评级有限责任公司,硕士,00024-量化分析师,招1人,9千-1.5万,经验不限
北京,我爱我家集团,本科,IT互联网中心实习生,招10人,2千-4千,无经验
北京,广联达科技股份有限公司,本科,Java高级开发工程师(006018),招1人,1.6万-2.8万,5-10年
北京,易宝支付有限公司,本科,高级ETL工程师,招1人,1.2万-2万,3-5年
北京,爱康国宾集团,本科,资深测试经理,招1人,2万-3万,5-10年
北京,我爱我家集团,本科,大数据开发工程师,招3人,1.5万-3万,5-10年
北京,北京升鑫网络科技有限公司,硕士,机器算法实习生,招1人,2千-4千,无经验
北京,北京世纪互联宽带数据中心有限公司,本科,Azure CIE 高级软件工程师,招2人,1万-2万,3-5年
北京,外语教学与研究出版社,本科,前端工程师,招1人,1.8万-2.7万,3-5年
北京,征和开元控股集团有限公司,本科,高级技术架构师（数据仓库、数据分析方向）,招1人,2.5万-3.5万,5-10年
北京,东华软件股份公司,学历不限,数据抓取工程师,招1人,面议,1-3年
北京,新华网股份有限公司,硕士,计算机视觉算法研究员,招1人,2.2万-2.9万,经验不限
北京,宜信,本科,数据分析经理,招2人,2万-3万,3-5年
北京,东华软件股份公司,本科,大数据产品经理（5名）,招5人,面议,5-10年
北京,东华软件股份公司,本科,算法工程师（高级）,招3人,面议,5-10年
北京,东华软件股份公司,大专,大数据产品经理（5名）,招5人,面议,5-10年
北京,东华软件股份公司,本科,高级Java工程师,招3人,面议,5-10年
北京,东华软件股份公司,本科,数据抓取工程师,招1人,面议,1-3年
北京,东华软件股份公司,大专,移动端App开发工程师,招3人,面议,1-3年
北京,北京人民在线网络有限公司,本科,逆向分析工程师,招1人,1.5万-2.5万,3-5年
北京,中国软件与技术服务股份有限公司,本科,中级Java开发工程师,招2人,1万-2万,3-5年
北京,中国软件与技术服务股份有限公司,本科,中高级运维工程师,招3人,8千-1.6万,3-5年
北京,东华软件股份公司,学历不限,JAVA开发工程师,招1人,面议,5-10年
北京,东华软件股份公司,本科,大数据开发工程师,招1人,面议,1-3年
北京,中国软件与技术服务股份有限公司,本科,高级运维工程师,招2人,1万-1.5万,5-10年
北京,新时代证券股份有限公司,本科,运维工程师,招2人,1.5万-2万,1-3年
北京,北京易盟天地信息技术有限公司,本科,业务大数据总监,招1人,2万-3万,5-10年
北京,东华软件股份公司,本科,Java开发工程师（北京）,招1人,面议,3-5年
北京,北京自如生活资产管理有限公司,本科,客服运营数据分析主管,招1人,1万-1.5万,3-5年
北京,亚信科技(中国)有限公司,学历不限,数据开发,招5人,1万-2万,1-3年
北京,北京万里红科技股份有限公司,本科,Linux 研发工程师（C/C++）,招10人,1.5万-2万,3-5年
北京,北京测试空间信息技术有限公司,本科,系统运维工程师,招1人,6千-8千,1-3年
北京,易宝支付有限公司,本科,风险策略分析师（数据分析方向）,招1人,1.2万-2万,3-5年
北京,北京测试空间信息技术有限公司,大专,测试工程师,招1人,8千-1万,1-3年
北京,北京安信天行科技有限公司,本科,运维实施工程师--应用安全产品部,招1人,6千-1万,1-3年
北京,朗新科技股份有限公司,本科,云平台交付工程师,招1人,1万-1.5万,3-5年
北京,深圳市腾讯计算机系统有限公司,学历不限,22090-天天快报-高级研发工程师（北京）,招1人,面议,无经验
北京,易宝支付有限公司,本科,风险策略分析师（风险模型方向）,招1人,1.2万-2万,3-5年
北京,新时代证券股份有限公司,硕士,量化投资经理,招1人,8千-1.6万,无经验
北京,深圳市拓保软件有限公司,本科,网络研发工程师,招1人,1.5万-2万,3-5年
北京,深圳市拓保软件有限公司,本科,Openstack运维工程师,招1人,1万-1.5万,1-3年
北京,我爱我家集团,本科,数据仓库工程师,招3人,1万-1.5万,1-3年
北京,易宝支付有限公司,本科,DBA工程师（技术中心）,招1人,1.5万-2万,3-5年
北京,深圳市拓保软件有限公司,本科,OpenStack存储研发工程师,招1人,1万-1.5万,1-3年
北京,北京阿博泰克北大青鸟信息技术有限公司,本科,高校讲师,招2人,1.5万-2万,3-5年
北京,北京国鼎源创智能科技有限公司,本科,react前端工程师,招1人,2万-3万,3-5年
北京,上海睿民互联网科技有限公司,本科,JAVA高级工程师,招2人,1.4万-2.3万,5-10年
北京,北京凯亚管理咨询有限公司,本科,音响端初级测试工程师,招1人,6千-8千,1-3年
北京,树根互联技术有限公司,硕士,知识图谱经理,招1人,3万-5万,5-10年
北京,北京升鑫网络科技有限公司,本科,专业服务工程师,招1人,1.5万-2万,3-5年
北京,树根互联技术有限公司,本科,大数据技术经理（北京）,招1人,3万-5万,10年以上
北京,新时代证券股份有限公司,硕士,量化投资经理(期货研究方向),招1人,1.3万-2.6万,3-5年
北京,北京世纪互联宽带数据中心有限公司,本科,JAVA开发工程师,招4人,1.2万-1.8万,1-3年
北京,马上消费金融股份有限公司,本科,语音识别算法工程师,招1人,2万-3万,3-5年
北京,亚联创新科技有限责任公司,本科,DevOps工程师(J10505),招999人,2.5万-3.5万,5-10年
北京,亚信科技(中国)有限公司,大专,大数据运维工程师,招1人,9千-1.8万,3-5年
北京,亚信科技(中国)有限公司,本科,大数据运维工程师(10月),招1人,1万-1.9万,3-5年
北京,我爱我家集团,本科,大数据高级工程师,招2人,1.5万-3万,5-10年
北京,中科星图股份有限公司,本科,Devops工程师,招1人,1万-1.5万,3-5年
北京,广州嘉为科技有限公司,本科,运维开发工程师,招2人,1万-2万,1-3年
北京,中科星图股份有限公司,本科,测试工程师,招1人,1万-1.5万,3-5年
北京,马上消费金融股份有限公司,本科,自然语言算法工程师（NLP）,招1人,1.5万-3万,3-5年
北京,北京万里红科技股份有限公司,本科,软件开发工程师(Linux方向),招5人,8千-1.5万,1-3年
北京,新华网股份有限公司,硕士,深度学习算法研究员,招1人,2.2万-2.9万,经验不限
北京,东方网力科技股份有限公司,本科,软件测试工程师(001555),招2人,1万-2万,3-5年
北京,征和开元控股集团有限公司,本科,数据挖掘工程师（爬虫工程师）,招3人,2万-3万,3-5年
北京,纬创软件 (北京),本科,自动化测试工程师,招2人,1.3万-1.8万,3-5年
北京,泰康在线财产保险股份有限公司,本科,大数据建模工程师,招1人,2万-3万,3-5年
北京,北京爸爸的选择科技有限公司,本科,初级后端开发工程师,招3人,1万-2万,1-3年
北京,北京爸爸的选择科技有限公司,本科,it技术总监,招1人,2万-4万,5-10年
北京,征和开元控股集团有限公司,本科,算法工程师-信息管理中心,招2人,2万-3万,3-5年
北京,广州嘉为科技有限公司,本科,前端开发工程师（北京）,招1人,1.5万-2.5万,3-5年
北京,北京爸爸的选择科技有限公司,本科,资深后端开发工程师,招3人,1.3万-2.5万,3-5年
北京,北京中视广信科技有限公司,硕士,数据挖掘算法工程师,招1人,9千-1.1万,经验不限
北京,阳光保险集团股份有限公司,本科,语音系统运维工程师,招1人,面议,经验不限
北京,泰康在线财产保险股份有限公司,本科,数据建模工程师（2019年应届生）,招1人,1万-1.5万,无经验
北京,广州嘉为科技有限公司,本科,储备工程师（IT行业）,招2人,6千-8千,经验不限
北京,北京易华录信息技术股份有限公司,本科,高级安全工程师,招2人,1.5万-2万,5-10年
北京,广联达科技股份有限公司,本科,Java高级开发工程师(005430),招1人,2.5万-4.6万,5-10年
北京,北京康信知识产权代理有限责任公司,本科,前端工程师,招1人,1万-1.5万,3-5年
北京,北京万里红科技股份有限公司,本科,qt开发工程师,招5人,1万-1.5万,1-3年
北京,中科星图股份有限公司,硕士,人工智能开发工程师,招1人,1.8万-2.3万,1-3年
北京,泰康保险集团股份有限公司,本科,运维开发工程师-规划管理部,招1人,1.5万-3万,3-5年
北京,易宝支付有限公司,本科,高级容器运维工程师,招1人,2万-3万,5-10年
北京,北京简单科技有限公司,硕士,初级数据挖掘工程师,招1人,1万-2万,1-3年
北京,东方网力科技股份有限公司,本科,高级测试工程师,招2人,1万-1.5万,3-5年
北京,苏州步长电子科技有限公司,本科,容器云架构师,招2人,1.8万-3.6万,3-5年
北京,北京东方国信科技股份有限公司,本科,高级运维开发工程师（YJS1lzp）,招5人,9千-1.8万,5-10年
北京,北京东方国信科技股份有限公司,本科,大数据整合开发工程师（CS1whl）,招12人,8千-1.5万,1-3年
北京,北京启明星辰信息安全技术有限公司,本科,高级运维工程师,招1人,1.5万-2万,经验不限
北京,北京人民在线网络有限公司,本科,网络爬虫研发工程师,招1人,1万-1.5万,3-5年
北京,佳能医疗系统(中国)有限公司,硕士,图像算法工程师,招2人,1.5万-2万,经验不限
北京,北京中科特瑞科技有限公司,学历不限,研发工程师-大数据方向,招2人,1万-1.5万,经验不限
北京,中科软科技股份有限公司,大专,运维工程师（轮班）,招1人,7千-1.2万,3-5年
北京,亚信科技(中国)有限公司,本科,数据分析师（11月）,招1人,1.5万-2万,3-5年
北京,北京源晨动力技术服务有限公司,大专,openstack运维工程师,招1人,1.3万-1.8万,1-3年
北京,分享通信集团有限公司,本科,Java高级工程师,招1人,面议,3-5年
北京,天津市国瑞数码安全系统股份有限公司北京办事处,本科,漏洞挖掘工程师,招1人,1万-2万,3-5年
北京,国心高科(北京)软件系统有限公司,本科,Linux桌面系统研发工程师,招15人,2万-3万,3-5年
北京,北京天航信民航通信网络发展有限公司,本科,大数据开发工程师,招3人,1万-2万,1-3年
北京,东华软件股份公司,本科,运维实施工程师,招1人,面议,1-3年
北京,中国广视索福瑞媒介研究有限责任公司,本科,数据运维工程师,招1人,8千-1万,经验不限
北京,天津市国瑞数码安全系统股份有限公司北京办事处,本科,高级Java工程师/开发/软件工程师,招15人,1.5万-3万,3-5年
北京,在线途游(北京)科技有限公司,本科,大数据开发工程师,招1人,1.3万-2.5万,1-3年
北京,任子行网络技术股份有限公司,本科,自动化测试工程师,招1人,8千-1.5万,3-5年
北京,任子行网络技术股份有限公司,本科,性能测试工程师,招1人,8千-1.5万,3-5年
北京,中科三清科技有限公司,硕士,研发工程师（偏模型）,招5人,1.1万-1.8万,1-3年
北京,海联金汇(北京)金融科技有限公司,本科,AI平台开发工程师（系统框架方向）,招1人,2万-3万,3-5年
北京,海联金汇(北京)金融科技有限公司,本科,AI平台开发工程师（分析方向）,招1人,1.5万-2.5万,3-5年
北京,上普博源(北京)生物科技有限公司,本科,软件工程师,招3人,8千-1.5万,1-3年
北京,和信丰泽投资担保(北京)有限公司,本科,自动化测试,招1人,1.5万-2万,5-10年
北京,天宇正清科技有限公司,本科,自动化测试工程师,招2人,1.5万-2万,5-10年
北京,海联金汇(北京)金融科技有限公司,本科,AI平台开发工程师（ETL方向）,招1人,1万-1.5万,1-3年
北京,北京思迪康泰科技有限公司,本科,Java脚本工程师（应届生）,招1人,4千-6千,无经验
北京,中金智汇科技有限责任公司,本科,初级Java工程师,招1人,6千-8千,3-5年
北京,中福彩科技发展(北京)有限公司,大专,业务系统操作员,招1人,6千-8千,3-5年
北京,国心高科(北京)软件系统有限公司,本科,Linux研发工程师,招15人,1.5万-2.5万,3-5年
北京,北京太比雅科技股份有限公司,本科,WEBGIS 研发工程师,招3人,1万-1.8万,3-5年
北京,天宇正清科技有限公司,大专,前端开发工程师,招1人,1万-1.5万,3-5年
北京,东方微银科技(北京)有限公司深圳分公司,本科,测试工程师,招3人,7千-1.4万,3-5年
北京,北京途牛天下信息技术有限公司,本科,高级软件测试工程师,招1人,8千-1.5万,1-3年
北京,北京天航信民航通信网络发展有限公司,本科,大数据开发实习生,招2人,2千-4千,经验不限
北京,清华大学微电子学研究所,本科,软件测试开发工程师,招5人,7千-1.4万,经验不限
北京,中科三清科技有限公司,本科,系统工程师,招6人,1.2万-2万,1-3年
北京,北京迪拓能源技术有限公司,本科,大数据架构师/项目经理,招1人,1.5万-2万,1-3年
北京,华科物联有限公司,本科,大数据运维工程师,招1人,1.2万-1.8万,3-5年
北京,北京星卡文化有限公司,本科,高级特效师,招1人,2万-3万,5-10年
北京,北京足坛之星投资有限公司,硕士,计算机视觉算法工程师,招1人,2万-3万,1-3年
北京,北京迪拓能源技术有限公司,本科,大数据架构师,招1人,1.5万-2万,3-5年
北京,东软医疗系统有限公司,硕士,算法工程师（直线加速器）,招1人,1.8万-2.5万,1-3年
北京,神州数码（中国）有限公司,本科,JAVA 开发实习生(2020年毕业),招1人,4千-6千,无经验
北京,北京神州泰岳软件股份有限公司,本科,JAVA工程师-研发中心-配置管理产品部,招1人,1.2万-1.8万,3-5年
北京,溢迈克斯(北京)商务咨询有限公司,本科,DBA工程师,招1人,1.5万-2.5万,3-5年
北京,亚马逊中国,本科,Business Intelligence Engineer,招1人,面议,5-10年
北京,北京友通上昊科技有限公司,硕士,图像算法工程师,招2人,1.3万-2.5万,经验不限
北京,慧科教育科技集团有限公司,本科,高级数据分析讲师,招1人,1.2万-2.4万,3-5年
北京,北京大数医达科技有限公司,本科,后端开发工程师（Go/Golang）,招2人,2.5万-3.5万,3-5年
北京,北京神州泰岳软件股份有限公司,本科,Java工程师-信息技术-产品研发部,招1人,1万-1.5万,3-5年
北京,二六三网络通信股份有限公司,本科,软件测试工程师,招2人,1万-1.5万,3-5年
北京,北京神州泰岳软件股份有限公司,本科,C++工程师-信息安全,招1人,1万-2万,1-3年
北京,北京雍禾医疗投资管理有限公司,本科,数据分析师,招1人,1万-1.2万,1-3年
北京,中科软科技股份有限公司,本科,应用运维岗,招10人,6千-1.2万,经验不限
北京,北京神州飞腾信息科技有限公司,本科,前端开发工程师,招1人,1万-1.5万,3-5年
北京,北京人民在线网络有限公司,本科,hadoop工程师,招1人,1万-1.5万,3-5年
北京,北京捷通华声科技股份有限公司,本科,高级C++开发工程师(能力平台),招5人,1.5万-3万,3-5年
北京,B馨科技有限公司,本科,少儿编程教育老师,招2人,8千-1万,1-3年
北京,东华软件股份公司,本科,Hadoop外包工程师,招3人,面议,经验不限
北京,同方知网（北京）技术有限公司,硕士,算法工程师,招999人,1.2万-2万,经验不限
北京,新华网股份有限公司,本科,产品运营――软件开发工程师,招1人,1.2万-2万,经验不限
北京,新晨科技股份有限公司,大专,运维工程师,招1人,8千-1万,1-3年
北京,佳能医疗系统(中国)有限公司,硕士,高级算法工程师/研究员,招2人,2万-3万,经验不限
北京,B馨科技有限公司,本科,少儿编程教研老师,招3人,1万-1.5万,1-3年
北京,北京东方国信科技股份有限公司,本科,数据分析挖掘工程师（CS1zyl）,招5人,8千-1.6万,1-3年
北京,火星人视野(北京)教育科技有限公司,本科,少儿编程课程设计,招2人,8千-1.2万,经验不限
北京,北京快乐沃克科技有限公司,大专,Seniior Application Specialist,招10人,1.5万-2万,3-5年
北京,佳能医疗系统(中国)有限公司,硕士,深度学习实习生,招3人,4千-6千,无经验
北京,北京启明星辰信息安全技术有限公司,本科,Openstack工程师,招1人,1.5万-2.5万,5-10年
北京,北京捷通华声科技股份有限公司,本科,软件测试工程师,招3人,1万-2万,1-3年
北京,中国科学院遗传与发育生物学研究所,本科,生物信息学工程师,招1人,8千-1万,经验不限
北京,赛仕软件研究开发（北京）有限公司,硕士,测试实习生,招2人,面议,经验不限
北京,数据堂(北京)科技股份有限公司,硕士,语音识别算法工程师,招1人,1.5万-2.5万,经验不限
北京,北京天港惠达科技有限公司,本科,zabbix工程师,招2人,5千-1万,1-3年
北京,京东云,本科,研发工程师/架构师（云-大数据平台）,招1人,3万-5万,5-10年
北京,北京拓明科技有限公司,本科,高级JAVA研发工程师【带团队】,招1人,1.5万-2.2万,5-10年
北京,深圳天源迪科信息技术股份有限公司,本科,AI算法工程师（图像）,招2人,1万-2万,3-5年
北京,北京康斯特仪表科技股份有限公司,本科,软件工程师,招5人,1万-2万,经验不限
北京,北京易点淘网络技术有限公司,本科,高级测试开发工程师,招1人,2万-4万,5-10年
北京,北京正兴天宝自动化科技有限公司,大专,电气工程师,招3人,8千-1.2万,5-10年
北京,广联达科技股份有限公司,本科,java全栈工程师,招1人,3万-4.5万,5-10年
北京,亚信科技(中国)有限公司,本科,大数据分析挖掘工程师,招1人,1.5万-2.5万,3-5年
北京,中国教育在线,本科,高级测试工程师（高校产品组）,招1人,1万-2万,3-5年
北京,北京中天联科科技有限公司,硕士,医学图像算法leader,招1人,面议,3-5年
北京,东方微银科技(北京)有限公司深圳分公司,本科,配置管理员,招2人,8千-1万,3-5年
北京,北京万桥达观信息技术有限公司,本科,自动化测试（App）,招1人,1.5万-2万,3-5年
北京,北京万桥达观信息技术有限公司,本科,自动化测试工程师(CICD),招1人,2万-3万,5-10年
北京,北京壹元文化产业集团有限公司,本科,嵌入式软件工程师,招1人,1.5万-2万,3-5年
北京,中科三清科技有限公司,硕士,研发工程师（偏分析）,招3人,1.1万-1.8万,1-3年
北京,北京测试空间信息技术有限公司,本科,系统测试工程师,招6人,6千-8千,3-5年
北京,智慧互通科技有限公司,博士,数据挖掘科学家,招1人,3万-5万,5-10年
北京,智慧互通科技有限公司,本科,数据分析师,招1人,2万-3万,5-10年
北京,北京汇智翔宇科技有限公司,本科,ETL工程师,招10人,1万-1.5万,3-5年
北京,老司机,本科,广告产品经理,招1人,2万-3万,3-5年
北京,北京云杉世纪网络科技有限公司,学历不限,运维高级工程师（北京）,招3人,1.5万-2.5万,1-3年
北京,北京云杉世纪网络科技有限公司,本科,软件工程师 C 应用,招1人,1.5万-3万,1-3年
北京,中科三清科技有限公司,硕士,水环境工程师（中级）,招1人,1.1万-1.6万,1-3年
北京,北京贝斯平云科技有限公司,本科,售前云架构师 DCloud,招1人,2万-3万,5-10年
北京,北京神州飞腾信息科技有限公司,大专,运维工程师,招3人,1万-1.6万,3-5年
北京,北京晓通网络科技有限公司,本科,开发工程师,招1人,8千-1万,1-3年
北京,深圳市国电科技通信有限公司北京分公司,本科,系统开发工程师,招2人,1.5万-2万,经验不限
北京,北京森思博锐科技有限公司,本科,Web前端开发工程师,招2人,2万-3万,5-10年
北京,上海仕华商务信息咨询有限公司,本科,高级算法工程师,招5人,4.5万-8万,3-5年
北京,远特(北京)通信技术有限公司,本科,DBA,招1人,1.6万-2.2万,5-10年
北京,天津市国瑞数码安全系统股份有限公司北京办事处,本科,高级大数据研发工程师,招3人,2万-3万,5-10年
北京,北京娱信互动信息技术有限公司,本科,大数据分析工程师,招1人,1.5万-2万,5-10年
北京,北京华正明天信息技术股份有限公司,本科,大数据工程师-急招,招2人,1.5万-2.5万,3-5年
北京,北京乐创教育科技股份有限公司,本科,产品研发,招1人,8千-1.2万,1-3年
北京,神州锐达(北京)科技股份公司,本科,大数据开发工程师,招1人,1万-2万,1-3年
北京,北京海量数据技术股份有限公司,本科,运维监控,招1人,8千-1.2万,1-3年
北京,北京新东方学校,学历不限,数据分析师,招3人,1万-2万,1-3年
北京,北京海科融通支付服务股份有限公司,本科,测试工程师（性能）,招1人,1.5万-2万,3-5年
北京,北京欧瑞科斯科技有限公司,本科,linux驻厂工程师,招3人,1万-2万,1-3年
北京,北京凯声文化传媒有限责任公司,本科,算法工程师,招1人,3万-5万,3-5年
北京,北京畅捷通支付技术有限公司,本科,数据开发工程师,招1人,1.5万-3万,3-5年
北京,北京云杉世纪网络科技有限公司,本科,资深测试工程师,招1人,1.5万-3万,3-5年
北京,东方微银科技(北京)有限公司深圳分公司,本科,风控模型专家,招10人,1.5万-3万,经验不限
北京,阳光财产保险股份有限公司3,本科,应用运维专家,招1人,2万-4万,3-5年
北京,中科三清科技有限公司,博士,水环境工程师（高级）,招1人,1.5万-2万,1-3年
北京,北京教培师训网络科技股份有限公司,大专,系统工程师（集团企业）,招1人,7千-1万,1-3年
北京,数据堂(北京)科技股份有限公司,本科,数据爬取工程师,招1人,1.2万-2万,1-3年
北京,北京中兴正远科技有限公司,本科,软件测试工程师,招2人,4千-6千,1-3年
北京,中数经纬科技(北京)有限公司,本科,Hadoop中高级开发工程师,招1人,3万-5万,5-10年
北京,北京云杉世纪网络科技有限公司,本科,资深软件工程师 C 平台（北京）,招3人,1.5万-2.5万,3-5年
北京,万摩数字科技(北京)有限公司,本科,Golang高级开发工程师,招3人,1.8万-3万,3-5年
北京,北京红赢科技有限公司,本科,架构师（区块链）,招1人,3万-5万,5-10年
北京,任子行网络技术股份有限公司,本科,功能测试工程师,招1人,8千-1.5万,3-5年
北京,北京环球国广媒体科技有限公司,大专,高级系统运维工程师(J10469),招1人,1.5万-2万,3-5年
北京,聚龙股份有限公司,本科,软件测试工程师（花园桥）,招2人,8千-1.5万,3-5年
北京,去哪儿网平台事业部,本科,PostgreSQL DBA―平台事业部(J13179),招2人,2万-3.5万,3-5年
北京,中福彩科技发展(北京)有限公司,大专,运维工程师,招3人,8千-1万,1-3年
北京,聚龙股份有限公司,学历不限,软件工程师（西三环花园桥）,招1人,1万-1.5万,经验不限
北京,清华大学微电子学研究所,本科,云计算开发工程师,招5人,1.5万-2万,经验不限
北京,北京金色华勤数据服务有限公司,本科,高级java工程师,招1人,3万-5万,3-5年
北京,北京源清慧虹信息科技有限公司,本科,算法工程师,招1人,1.5万-3万,3-5年
北京,北京极客晨星科技发展有限公司,本科,资深后端工程师,招2人,1.5万-3万,5-10年
北京,北京天时前程自动化工程技术有限公司,本科,研发工程师,招6人,1万-1.2万,3-5年
北京,北京极客晨星科技发展有限公司,本科,后端工程师,招2人,1.5万-2万,3-5年
北京,北京有生志广科技有限公司,本科,大数据平台高级研发工程师,招3人,1万-2万,3-5年
北京,智慧互通科技有限公司,本科,高级测试,招1人,1.5万-2.5万,5-10年
北京,共友时代(北京)科技股份有限公司,本科,c++开发工程师,招1人,1万-1.5万,1-3年
北京,北京弈友围棋文化传播有限责任公司,大专,系统工程师,招1人,1.3万-1.5万,1-3年
北京,北京东方通科技股份有限公司,本科,测试经理,招1人,1.5万-2万,5-10年
北京,中国广视索福瑞媒介研究有限责任公司,本科,数据仓库工程师,招1人,6千-8千,经验不限
北京,北京尚博信科技有限公司,本科,数据分析师,招1人,1万-2万,3-5年
北京,东方微银科技(北京)有限公司深圳分公司,硕士,算法研究员,招5人,9千-1.5万,1-3年
北京,北京永鼎致远网络科技有限公司,大专,技术服务工程师,招1人,6千-8千,1-3年
北京,西安惠雷通信科技有限公司,本科,IC架构设计工程师,招10人,8千-1.3万,1-3年
北京,北京天舟通信有限公司,大专,通信运维工程师,招1人,8千-1万,1-3年
北京,北京元鼎时代科技股份有限公司,本科,助理项目经理,招1人,6千-8千,1-3年
北京,北京华道征信有限公司,本科,中级java开发工程师,招1人,8千-1.2万,3-5年
北京,北京诺道认知医学科技有限公司,硕士,知识图谱算法研究员,招1人,1万-1.5万,1-3年
北京,聚民惠贸易有限公司,本科,测试经理,招1人,1万-1.5万,3-5年
北京,中自控(北京)环境工程有限公司,学历不限,golang后端开发,招1人,6千-8千,1-3年
北京,中国科学院信息工程研究所,本科,前端研发工程师,招1人,8千-1.6万,1-3年
北京,江西省标正技术工程有限公司,大专,日本直招 对日（赴日）IT软件工程师,招10人,2万-3万,经验不限
北京,北京福安华生物科技有限公司,本科,NGS临检报告解读师,招2人,6千-8千,经验不限
北京,北京青蓝致远科技有限公司,大专,c++工程师（Linux）,招1人,1.2万-1.8万,3-5年
北京,聚达(北京)投资有限公司,本科,投资助理,招1人,6千-8千,1-3年
北京,北京恒信通诚科技有限公司,大专,java开发工程师,招1人,6千-8千,1-3年
北京,北京国信会视科技有限公司,本科,数据挖掘,招3人,1.5万-2万,1-3年
北京,民航数据通信有限公司,硕士,软件工程师,招1人,8千-1.6万,3-5年
北京,郑州千慧合科技有限公司,本科,后端开发工程师,招3人,3万-5万,5-10年
北京,中国金融电子化公司,本科,系统维护和设备管理员,招1人,6千-8千,1-3年
北京,北京翼耘科技有限公司,本科,遥感数据处理工程师,招2人,8千-1万,1-3年
北京,北京佰能盈天科技股份有限公司,本科,算法工程师,招10人,6千-1.2万,经验不限
北京,图谱天下(北京)科技有限公司,本科,开发工程师0327,招1人,8千-1万,经验不限
北京,华夏芯(北京)通用处理器技术有限公司,本科,CPU验证工程师,招2人,1.8万-3.5万,1-3年
北京,北京预立创投生物医学科技有限公司,博士,生物信息学研究员,招3人,2万-3万,经验不限
北京,清华大学,硕士,网络安全工程师,招2人,1.5万-3万,1-3年
北京,国网电力科学研究院北京科东电力控制系统有限责任公司,本科,linux C/C++软件研发工程师,招1人,7千-1.4万,1-3年
北京,中科金审(北京)科技有限公司,本科,业务运维工程师,招1人,8千-1万,1-3年
北京,北京云杉世纪网络科技有限公司,本科,高级软件工程师 C 应用（北京）,招3人,1.5万-2.5万,3-5年
北京,北京数集科技有限公司,本科,大数据工程师,招1人,2万-3万,3-5年
