city,companyName,eduLevel,jobName,recruieCount,salary,workingExp
北京,北京嘉楠捷思信息技术有限公司,学历不限,资深芯片验证工程师,招1人,2.5万-4万,5-10年
北京,北京恩玖非营利组织发展研究中心,本科,数据分析高级主管,招3人,7千-9千,3-5年
北京,北京开卷信息技术有限公司,本科,数据挖掘（有独立项目经验）,招2人,1.5万-2万,1-3年
北京,北京网络职业学院,大专,02 机器学习/人工智能讲师,招1人,1.8万-2.5万,5-10年
北京,中福彩科技发展(北京)有限公司,本科,高级业务系统工程师,招1人,1.5万-2.5万,5-10年
北京,北京杰思安全科技有限公司,本科,c/c++开发工程师,招1人,1.5万-3万,3-5年
北京,中国金融电子化公司,本科,大数据研究员,招1人,8千-1万,3-5年
北京,北京网信元科技有限公司,本科,定制开发工程师,招2人,6千-8千,1-3年
北京,老司机,本科,知识图谱,招1人,1.5万-2万,1-3年
北京,图谱天下(北京)科技有限公司,硕士,运维工程师0327,招1人,8千-1万,3-5年
北京,南京亚信网络科技有限公司,本科,亚信安全_C++软件工程师,招1人,8千-1.6万,1-3年
北京,北京凯恩帝数控技术有限责任公司,硕士,嵌入式软件工程师,招5人,2万-2.5万,1-3年
北京,优客逸家(成都)信息科技有限公司,本科,SEO/SEM,招1人,1万-1.5万,3-5年
北京,北京中科东韧科技有限责任公司,硕士,声学算法工程师,招1人,1万-1.5万,经验不限
北京,中福彩科技发展(北京)有限公司,本科,测试工程师,招1人,1.2万-1.8万,3-5年
北京,是德科技(中国)有限公司,本科,研发工程师,招1人,2万-3万,经验不限
北京,北京龙盾数据有限公司,本科,数据分析师（产品方向）,招1人,1.5万-2.5万,5-10年
北京,北京杰思安全科技有限公司,本科,C/C++开发工程师（Windows系统）,招1人,1.5万-3万,3-5年
北京,北京嘉楠捷思信息技术有限公司,本科,芯片验证工程师,招1人,1.5万-3万,3-5年
北京,欧蒙医学诊断(中国)有限公司,硕士,生物信息技术工程师 Bioinformatics Engineer,招1人,8千-1万,3-5年
北京,中铁信安(北京)信息安全技术有限公司,本科,嵌入式工程师--Y6,招1人,8千-1.5万,1-3年
北京,深圳市天集彩科技有限公司,本科,IT运维工程师 (北京）,招1人,1万-2万,3-5年
北京,北京杰思安全科技有限公司,本科,驱动开发工程师,招2人,1.5万-3万,5-10年
北京,东方微银科技(北京)有限公司深圳分公司,本科,模型经理,招5人,1.5万-3万,5-10年
北京,北京辰森世纪科技股份有限公司,本科,DBA工程师,招1人,1.5万-2.8万,5-10年
北京,北京万桥达观信息技术有限公司,本科,QA实习生,招1人,4千-6千,无经验
北京,北京蛙鸣华清环保科技有限公司,硕士,高级模型算法分析师,招1人,2万-3万,1-3年
北京,是德科技(中国)有限公司,硕士,系统软件架构师,招1人,1.5万-3万,5-10年
北京,北京运车网网络科技有限公司,本科,DBA,招1人,2万-2.5万,3-5年
北京,福建龙净环保股份有限公司,本科,中高级AI工程师,招1人,1.5万-2.5万,1-3年
北京,北京畅捷通支付技术有限公司,本科,数据库运维工程师,招1人,2万-3万,5-10年
北京,北京华油信通科技有限公司,大专,运维工程师,招2人,5千-8千,1-3年
北京,东方微银科技(北京)有限公司深圳分公司,本科,模型分析师（大数据方向）,招2人,1万-2万,1-3年
北京,北京优航机电技术有限公司,本科,高级软件工程师（亦庄）,招1人,2万-3.5万,5-10年
北京,北京云杉世纪网络科技有限公司,学历不限,运维工程师（北京）,招3人,1万-2万,1-3年
北京,北京理工新源信息科技有限公司,硕士,算法工程师,招2人,1.5万-2万,5-10年
北京,北京贝瑞和康生物技术有限公司,本科,生物信息工程师（大数据方向）,招1人,8千-1万,1-3年
北京,老司机,本科,计算机视觉,招1人,1.5万-2万,1-3年
北京,北京中科东韧科技有限责任公司,硕士,声学算法高级工程师,招1人,2万-3万,经验不限
北京,南京亚信网络科技有限公司,本科,高级C++开发工程师-网络安全,招2人,1.6万-2.5万,3-5年
北京,北京壹元文化产业集团有限公司,本科,软件测试主管,招1人,1.5万-2.5万,5-10年
北京,德华智造(北京)科技有限公司,本科,软件开发工程师,招2人,1.5万-2万,1-3年
北京,北京云杉世纪网络科技有限公司,学历不限,软件工程师 C 平台（北京）,招3人,1.5万-2.5万,1-3年
北京,乐友国际商业集团有限公司,本科,高级运维工程师,招1人,1.5万-2万,3-5年
北京,北京华正明天信息技术股份有限公司,大专,软件测试工程师,招3人,1万-1.5万,3-5年
北京,北京正兴天宝自动化科技有限公司,大专,助理电气工程师,招3人,4千-6千,经验不限
北京,广东旭诚科技有限公司,本科,空气质量数据分析师（北京）,招5人,8千-1.4万,经验不限
北京,北京嘉楠捷思信息技术有限公司,本科,资深声学前端算法工程师,招1人,3万-5万,3-5年
北京,北京东方通科技股份有限公司,本科,高级测试工程师,招1人,1.5万-2万,5-10年
北京,北京云杉世纪网络科技有限公司,本科,软件工程师 C 应用（北京）,招3人,1.5万-2.5万,1-3年
北京,北京海思瑞格科技有限公司,硕士,算法工程师（深度学习方向）,招1人,1.3万-2.5万,经验不限
北京,网帅科技(北京)有限公司,本科,数据分析经理,招1人,2.5万-3.5万,3-5年
北京,北京海思瑞格科技有限公司,硕士,算法工程师（信号处理方向）,招1人,1.3万-2.5万,经验不限
北京,北京嘉楠捷思信息技术有限公司,本科,资深语音算法工程师,招1人,3万-5万,3-5年
北京,北京泰格斯信息技术有限公司,本科,java开发工程师,招1人,1.2万-2万,3-5年
北京,任子行网络技术股份有限公司,硕士,图像算法高级工程师,招1人,2万-3万,1-3年
北京,北京惠泽智信科技有限公司,本科,数据挖掘工程师,招1人,1万-2万,3-5年
北京,天津市国瑞数码安全系统股份有限公司北京办事处,本科,DBA数据库工程师,招2人,6千-1.2万,经验不限
北京,北京欧冠迈迪国际咨询有限公司,本科,sem竞价优化推广/seo搜索引擎网络优化,招1人,8千-1.2万,3-5年
北京,云丁网络技术(北京)有限公司,本科,云服务测试负责人,招1人,1.5万-3万,5-10年
北京,云丁网络技术(北京)有限公司,本科,云服务研发工程师（SaaS）,招1人,1万-1.5万,1-3年
北京,北京米聚时代科技有限公司,本科,测试工程师,招2人,1万-1.2万,3-5年
北京,北京悠杨科技有限公司,本科,游戏 服务器 数据库 程序 开发 unity,招1人,1万-1.5万,1-3年
北京,中科信息安全共性技术国家工程研究中心有限公司,本科,云计算与虚拟化安全研发,招1人,4千-6千,无经验
北京,云丁网络技术(北京)有限公司,本科,云服务研发工程师,招1人,1万-2万,3-5年
北京,无锡数信互融科技发展有限公司北京办事处,硕士,数据建模师,招12人,2万-3万,3-5年
北京,云丁网络技术(北京)有限公司,本科,云服务测试工程师（中级）,招1人,1.5万-2万,5-10年
北京,无锡数信互融科技发展有限公司北京办事处,硕士,数据分析实习生,招10人,4千-6千,经验不限
北京,北京微星优财网络科技有限公司,硕士,量化研究员实习生,招1人,4千-6千,无经验
北京,教育部学校规划建设发展中心,本科,数据分析研究员,招2人,1万-1.5万,经验不限
北京,特斯拉(Tesla),本科,Backend Software Engineer/Support,招1人,2.5万-3万,3-5年
北京,北京宜搜天下科技有限公司,大专,配置管理工程师,招1人,1.5万-2.5万,3-5年
北京,北京鹏龙天创物资贸易有限公司,本科,软件工程师,招1人,1万-1.5万,1-3年
北京,微诺时代(北京)科技股份有限公司,本科,项目经理,招1人,1.5万-2.5万,3-5年
北京,无锡数信互融科技发展有限公司北京办事处,硕士,数据分析实习生（数学、统计专业）,招5人,4千-6千,无经验
北京,特斯拉(Tesla),本科,Web Engineer ,招1人,2.5万-3万,3-5年
北京,艾睦奇企业管理咨询(上海)有限公司,博士,机器学习算法研究员,招1人,2万-3万,经验不限
北京,微诺时代(北京)科技股份有限公司,本科,网络工程师,招1人,1.5万-3万,5-10年
北京,空中传译(北京)科技有限公司,本科,运维工程师,招1人,1万-1.5万,1-3年
北京,北京融嘉合创科技有限公司,本科,java技术经理,招5人,1.8万-3万,5-10年
北京,北京易迈医疗科技有限公司,本科,软件工程师,招1人,2万-2.5万,3-5年
北京,北京海天起点技术服务股份有限公司,大专,系统集成工程师,招2人,1万-1.5万,3-5年
北京,北京安百胜生物科技有限公司,硕士,生物信息分析工程师,招1人,7千-1.2万,经验不限
北京,北京梦天门科技股份有限公司,本科,高级架构师（技术专家）,招1人,2.5万-3万,5-10年
北京,云丁网络技术(北京)有限公司,本科,高级运维工程师,招1人,1.5万-2.5万,3-5年
北京,北京团聚力科技有限公司,本科,java开发工程师（架构师）,招1人,1.5万-3万,5-10年
北京,微诺时代(北京)科技股份有限公司,硕士,数据分析师实习生,招2人,4千-6千,经验不限
北京,艾睦奇企业管理咨询(上海)有限公司,硕士,机器视觉（图像处理）,招1人,2.5万-4万,经验不限
北京,量子数聚(北京)科技有限公司,本科,数据分析师,招1人,6千-1.2万,1-3年
北京,北京智明创发软件有限公司,本科,软件开发（实习后转正）,招20人,4千-4.5千,经验不限
北京,北京灵犀睿控科技有限公司,学历不限,测试工程师（外派汽车之家）,招1人,1万-1.5万,3-5年
北京,阳光凯讯(北京)科技有限公司,硕士,资深测试工程师,招1人,1.5万-2万,3-5年
北京,微诺时代(北京)科技股份有限公司,本科,数据分析师,招1人,1.5万-2万,经验不限
北京,微诺时代(北京)科技股份有限公司,大专,DBA,招1人,1.2万-2万,3-5年
北京,上海蓬景数字营销策划有限公司北京分公司,硕士,数据科学家,招1人,3万-5万,5-10年
北京,北京融嘉合创科技有限公司,本科,java高级开发工程师,招3人,1.8万-3万,5-10年
北京,武汉昱然智能科技有限公司,本科,深度学习（OCR方向）,招5人,1.5万-2.8万,3-5年
北京,北京六合联创科技有限公司,本科,软件开发工程师,招1人,1.2万-2万,经验不限
北京,北京质心教育科技有限公司,本科, linux c++工程师,招1人,1.5万-2.5万,3-5年
北京,北京翼耘科技有限公司,本科,遥感数据处理实习生,招3人,2千-4千,经验不限
北京,奥成佳和(北京)软件开发有限公司,本科,运维工程师,招1人,6千-8千,1-3年
北京,北京金信网银金融信息服务有限公司,本科,数据采集工程师（网络爬虫）,招2人,6千-1万,1-3年
北京,北京微橡科技有限公司,本科,大数据工程师,招1人,1.5万-2.5万,3-5年
北京,郑州大咖信息科技有限公司,本科,运维工程师,招10人,8千-1.5万,3-5年
北京,中能瑞通(北京)科技有限公司,本科,算法设计师,招3人,1万-2万,3-5年
北京,中国科学院大气物理研究所,硕士,研发工程师招聘公告,招1人,2万-3万,经验不限
北京,北京金石海纳文化传媒有限公司,本科,Linux运维工程师（银行）,招1人,1万-1.5万,3-5年
北京,北京华晟源医疗科技有限公司,本科,图像识别算法工程师,招1人,2万-3.5万,3-5年
北京,微诺时代(北京)科技股份有限公司,本科,PostgreSQL DBA工程师,招2人,1.2万-2万,1-3年
北京,北京创源微致软件有限公司,硕士,视觉算法工程师,招1人,1.5万-2万,1-3年
北京,微诺时代(北京)科技股份有限公司,本科,高级实施工程师（虚拟化）,招4人,1万-1.5万,1-3年
北京,清投智能(北京)科技有限公司,本科,硬件工程师(机器人研发方向),招1人,1万-1.5万,3-5年
北京,北京多宝树影视科技有限公司,大专,高级绑定师,招1人,1万-2万,1-3年
北京,华夏芯(北京)通用处理器技术有限公司,本科,IC验证工程师(CPU方向),招3人,2万-3万,1-3年
北京,北京敏捷艾科数据技术有限公司,本科,Power BI 数据分析师,招2人,6千-8千,无经验
北京,网帅科技(北京)有限公司,本科,测试经理,招1人,1.5万-2万,5-10年
北京,北京柏朗教育科技有限公司,本科,少儿编程信息学老师教练,招6人,8千-1.5万,1-3年
北京,北京铁道工程机电技术研究所股份有限公司,本科,图像算法工程师,招2人,1万-2万,1-3年
北京,英斯特哈博(北京)科技有限公司,大专,初级前端开发工程师,招1人,4千-6千,经验不限
北京,上海派拉软件股份有限公司,学历不限,大数据技术顾问,招1人,1.5万-3万,无经验
北京,中国金融电子化公司,本科,数据库开发工程师--201910,招2人,8千-1万,1-3年
北京,上海派拉软件股份有限公司,学历不限,大数据运维工程师,招1人,1.5万-2万,无经验
北京,北京珞安科技有限责任公司,本科,web前端工程师,招3人,1.5万-2万,3-5年
北京,北京链中科技有限公司,大专,区块链数据运营,招1人,1.5万-2万,1-3年
北京,北京国承万通信息科技有限公司,本科,测试工程师,招2人,6千-8千,1-3年
北京,阳光凯讯(北京)科技有限公司,本科,软件测试工程师,招2人,1万-1.5万,经验不限
北京,北京易网信科技发展有限公司,本科,高级运维开发工程师,招1人,1.5万-2万,3-5年
北京,北京天诚安信科技有限公司,学历不限,实施工程师,招1人,5千-1万,3-5年
北京,北京金信网银金融信息服务有限公司,本科,数据运营工程师/数据管理工程师,招2人,6千-1万,1-3年
北京,熊猫新能源有限公司,本科,嵌入式软件测试工程师,招1人,1万-1.5万,1-3年
北京,北京得意音通技术有限责任公司,本科,科研人员,招3人,6千-8千,经验不限
北京,武汉昱然智能科技有限公司,本科,图像处理工程师（OCR方向）,招2人,1.5万-2.6万,1-3年
北京,华夏芯(北京)通用处理器技术有限公司,硕士,IC验证工程师,招5人,6千-8千,经验不限
北京,中国科学院大气物理研究所,博士,博士后招聘公告,招1人,1万-1.5万,经验不限
北京,上海派拉软件股份有限公司,本科,Hadoop开发工程师-北京,招2人,1万-1.5万,1-3年
北京,上海派拉软件股份有限公司,学历不限,Hadoop开发工程师(北京）,招1人,1万-1.5万,经验不限
北京,北京维恩咨询有限公司,本科,创新爬虫数据采集,招1人,3万-6万,3-5年
北京,北京阳光海天停车管理有限公司第一分公司,本科,运营数据分析,招1人,8千-1万,5-10年
北京,盛唐科技(北京)有限公司,大专,系统运维工程师,招1人,6千-9千,1-3年
北京,新疆联海创智信息科技有限公司,本科,K8S容器开发工程师,招2人,2万-3万,3-5年
北京,北京得意音通技术有限责任公司,本科,软件开发工程师,招3人,6千-8千,1-3年
北京,北京医视界科技服务有限公司,本科,Java 工程师岗位,招1人,1万-2万,1-3年
北京,北京京声普探科技有限公司,本科,技术支持工程师,招4人,1万-1.8万,3-5年
北京,新疆联海创智信息科技有限公司,硕士,AI&大数据开发工程师,招2人,2万-3万,1-3年
北京,北京易航远智科技有限公司,硕士,自动驾驶决策规划算法工程师,招1人,2万-3万,1-3年
北京,清华大学微电子学研究所,本科,Linux图形化软件开发工程师,招1人,1.5万-2万,1-3年
北京,国科晋云技术有限公司,本科,高级测试工程师,招1人,2万-2.5万,3-5年
北京,新疆联海创智信息科技有限公司,硕士,图像算法工程师,招2人,2万-3万,1-3年
北京,中盛普惠(北京)信息咨询服务有限公司,大专,风控建模工程师,招1人,2万-3万,3-5年
北京,北京惠每科技有限公司,本科,资深java开发,招1人,2万-3万,5-10年
北京,新疆联海创智信息科技有限公司,硕士,自然语言处理工程师,招1人,2万-3万,1-3年
北京,新疆联海创智信息科技有限公司,硕士,语音处理工程师,招1人,2万-3万,1-3年
北京,空中网,本科,【关联公司】测试工程师(001281),招1人,1万-1.5万,1-3年
北京,北京世冠金洋科技发展有限公司,本科,持续集成工程师,招1人,1万-1.5万,1-3年
北京,北京世冠金洋科技发展有限公司,硕士,工程应用部经理,招1人,2万-3万,5-10年
北京,浙江华为通信技术有限公司,本科,人工智能（AI）工程师（工作地：杭州）,招5人,1.5万-2.5万,1-3年
北京,杭州培博科技有限公司,本科,DBA工程师,招1人,2万-3万,3-5年
北京,北京芯盾时代科技有限公司,本科,高级测试工程师,招1人,1.5万-2.5万,1-3年
北京,北京芯盾时代科技有限公司,本科,大数据开发工程师,招5人,1.5万-3万,3-5年
北京,世华万向资讯(北京)有限公司,本科,php工程师,招4人,1万-1.5万,3-5年
北京,北京芯盾时代科技有限公司,本科,反欺诈机器学习专家,招1人,2万-3.5万,5-10年
北京,上海新炬网络技术有限公司广州分公司,本科,运维工程师,招3人,6千-8千,1年以下
北京,上海新炬网络技术有限公司广州分公司,大专,中间件工程师,招1人,1.5万-2.5万,3-5年
北京,上海新炬网络技术有限公司广州分公司,大专,资深系统工程师,招1人,1.5万-2万,3-5年
北京,绿盟科技,本科,安全技术专家(J11644),招8人,1.5万-2万,5-10年
北京,上海新炬网络技术有限公司广州分公司,本科,高级网络工程师,招1人,1.5万-2万,3-5年
北京,绿盟科技,本科,安全服务工程师-北京J11683,招5人,1万-2万,3-5年
北京,绿盟科技,大专,驻场运维顾问-北京-安全服务部J11628,招8人,2万-3万,10年以上
北京,北京交广易贷投资管理有限公司,本科,后端研发工程师,招1人,1.5万-2万,1-3年
北京,广电银通金融电子科技有限公司,大专,驻场工程师,招50人,6千-8千,1-3年
北京,上海新炬网络技术有限公司广州分公司,大专,应用运维工程师,招1人,1.5万-2.5万,3-5年
北京,北京芯盾时代科技有限公司,本科,大数据风控数据分析师,招1人,1.5万-3万,3-5年
北京,深圳市八斗才数据有限公司,本科,Go工程师（北京）,招2人,1.5万-3万,3-5年
北京,国龙投资(北京)有限公司,本科,大数据工程师,招1人,1万-2万,5-10年
北京,深圳市八斗才数据有限公司,本科,Python开发工程师（北京）,招2人,1.5万-2.5万,1-3年
北京,北京智慧眼科技股份有限公司,硕士,计算机视觉算法研究员,招1人,2.5万-5万,3-5年
北京,北京摩尔龙信息服务有限公司,本科,JAVA后端研发工程师,招1人,1.5万-2万,1-3年
北京,北京智慧眼科技股份有限公司,硕士,智能监控算法工程师,招4人,2万-3万,3-5年
北京,北京智慧眼科技股份有限公司,硕士,智能监控算法高级工程师,招2人,2万-3万,经验不限
北京,北京智慧眼科技股份有限公司,硕士,深度学习算法工程师,招1人,2万-3万,1-3年
北京,北京智慧眼科技股份有限公司,硕士,人脸算法高级工程师,招1人,2万-3万,1-3年
北京,北京智慧眼科技股份有限公司,硕士,人脸算法工程师,招2人,2万-3万,1-3年
北京,北京智慧眼科技股份有限公司,硕士,深度学习算法高级工程师,招1人,2万-3万,经验不限
北京,北京智慧眼科技股份有限公司,学历不限,算法首席科学家,招1人,5万-10万,经验不限
北京,深圳市源极光科技有限公司,本科,大数据开发工程师 [北京],招1人,2万-3万,3-5年
北京,北京信驰投资顾问有限公司,硕士,计算机视觉算法工程师,招1人,2万-4万,1-3年
北京,信雅达系统工程股份有限公司,本科,版本管理员,招1人,7千-1.4万,1-3年
北京,北京中科建友科技股份有限公司,大专,运维工程师  lmx,招1人,7千-9千,1-3年
北京,北京岂凡智慧互动网络科技有限公司,本科,高级游戏测试开发工程师,招1人,1.5万-3万,3-5年
北京,五彩鹿(北京)教育咨询有限责任公司,大专,JAVA开发工程师,招1人,1万-1.5万,经验不限
北京,深圳市前海谷雨网络科技有限公司,大专,Python开发工程师（北京）,招2人,1万-2万,1-3年
北京,深圳市芒柠科技有限公司,本科,python开发工程师（北京）,招2人,1.2万-1.8万,1-3年
北京,深圳市源极光科技有限公司,大专,python开发工程师 [北京],招1人,1.5万-2万,3-5年
北京,北京智慧眼科技股份有限公司,硕士,车辆识别算法工程师,招1人,3万-5万,5-10年
北京,惠信易达征信服务(北京)有限公司,本科,测试工程师,招1人,7千-1.4万,1-3年
北京,北京首都在线科技股份有限公司,大专,Python开发工程师（五路居地铁+集团子公司,招10人,1.5万-2.5万,1-3年
北京,北京北大青鸟安全系统工程技术有限公司,本科,Java开发工程师,招3人,1.2万-1.6万,3-5年
北京,北京首都在线科技股份有限公司,大专,02存储系统开发架构师,招1人,2.5万-4万,5-10年
北京,北京首都在线科技股份有限公司,本科,测试经理,招1人,1.5万-2万,3-5年
北京,北京首都在线科技股份有限公司,本科,高级测试工程师,招1人,1.5万-2万,5-10年
北京,北京首都在线科技股份有限公司,大专,python后端开发工程师,招10人,2万-2.5万,5-10年
北京,北京首都在线科技股份有限公司,本科,中级测试,招1人,1.5万-2万,3-5年
北京,北京首都在线科技股份有限公司,大专,高级软件工程师（对象存储方向）,招6人,2万-3万,5-10年
北京,北京首都在线科技股份有限公司,本科,测试运维架构师 （上市子公司）,招1人,2.5万-4万,5-10年
北京,北京首都在线科技股份有限公司,大专,高级软件工程师（linux后端）,招6人,2万-3万,5-10年
北京,北京首都在线科技股份有限公司,大专,软件工程师（linux后端）,招6人,1万-2万,3-5年
北京,北京首都在线科技股份有限公司,大专,软件销售经理（五路居地铁站+集团子公司）,招10人,1万-1.5万,1-3年
北京,北京首都在线科技股份有限公司,本科,测试架构师,招1人,2.5万-4万,5-10年
北京,广州碧软信息科技有限公司,本科,ruby开发工程师,招8人,7千-1.4万,1-3年
北京,惠信易达征信服务(北京)有限公司,本科,技术经理,招1人,2万-3万,5-10年
北京,佰诺全景生物技术(北京)有限公司,硕士,数据分析专员,招1人,8千-1万,经验不限
北京,MoreVFX（墨影像制作）,学历不限,pipeline TD,招2人,1万-1.5万,1-3年
北京,深圳市阅影科技有限公司,硕士,流体工程师,招3人,2万-4万,3-5年
北京,北京时尚人家网络科技有限公司,本科,测试工程师,招1人,1.2万-1.7万,3-5年
北京,深圳市西尼尔人力资源服务有限公司,本科,推荐算法工程师,招2人,1.5万-2万,3-5年
北京,因诺(上海)资产管理有限公司,硕士,资深开发工程师,招2人,2万-3万,3-5年
北京,中税鼎信科技有限公司,本科,web前端开发工程师,招5人,1万-1.5万,3-5年
北京,云杉树资产管理(北京)有限公司,本科,Alpha多因子投资经理,招1人,1.5万-2万,1-3年
北京,云杉树资产管理(北京)有限公司,本科,股指期货基金经理,招1人,1.5万-2万,1-3年
北京,医协创智科技(北京)有限公司,本科,测试工程师,招1人,1万-2万,3-5年
北京,无锡数信互融科技发展有限公司北京办事处,硕士,数据分析师,招5人,2万-3万,3-5年
北京,深圳市源极光科技有限公司,大专,运维工程师（北京）,招1人,8千-1.5万,1-3年
北京,深圳市西尼尔人力资源服务有限公司,本科,推荐算法工程师,招2人,1.5万-2万,3-5年
北京,北京瑞腾中天科技有限公司,本科,嵌入式软件工程师,招2人,2万-2.5万,3-5年
北京,北京比邻弘科科技有限公司,本科,机器学习图像算法工程师,招2人,2万-4万,3-5年
北京,财新传媒有限公司,本科,运维工程师,招1人,1万-1.5万,3-5年
北京,北京三思网安科技有限公司,本科,网络信息安全工程师,招1人,5千-1万,1-3年
北京,中铁建电气化局集团科技有限公司,大专,大数据工程师,招10人,1万-1.5万,3-5年
北京,北京龙盾数据有限公司,本科,高级爬虫工程师,招1人,1万-2万,5-10年
北京,北京豪越伟业科技有限公司,本科,运维开发工程师,招1人,1.5万-2万,3-5年
北京,北京车音网科技有限公司,大专,接口测试工程师,招1人,1.5万-2.5万,3-5年
北京,北京嘉楠捷思信息技术有限公司,本科,资深图像算法工程师,招1人,3万-5万,3-5年
北京,华云信息技术工程有限公司,本科,高级气象服务产品研发工程师/软件工程师,招1人,1万-1.5万,3-5年
北京,中宜云控互联网科技股份有限公司,本科,it运维工程师,招1人,1万-1.5万,3-5年
北京,北京华正明天信息技术股份有限公司,本科,c++工程师,招1人,1.5万-2万,5-10年
北京,南京亚信网络科技有限公司,本科,高级大数据开发工程师-网络安全威胁情报,招3人,1.6万-2.5万,3-5年
北京,北京洛可可科技有限公司,本科,测试工程师,招2人,1.1万-2.2万,3-5年
北京,中国长城科技集团股份有限公司,本科,软件工程师（云计算、大数据）-应届生职位,招1人,5千-8千,无经验
北京,北京新奥特科技集团有限公司,硕士,体育记者,招1人,8千-1.5万,3-5年
北京,北京云杉世纪网络科技有限公司,本科,高级软件工程师 C 平台（北京）,招3人,1.5万-2.5万,3-5年
北京,东方微银科技(北京)有限公司深圳分公司,本科,java高级工程师,招3人,1万-2万,1-3年
北京,北京医帮管家科技有限公司,本科,bi数据分析,招1人,1.2万-1.5万,1-3年
北京,北京凯恩帝数控技术有限责任公司,本科,web后端软件开发师,招5人,1.5万-2万,1-3年
北京,中国电信股份有限公司北京研究院,硕士,AI研发工程师,招2人,1.5万-2万,经验不限
北京,北京四维智联科技有限公司,大专,软件测试工程师 - (技术研究中心）,招1人,8千-1万,3-5年
北京,北京汇商融通信息技术有限公司,本科,大数据研发经理/工程师,招5人,2万-4万,1-3年
北京,共友时代(北京)科技股份有限公司,本科,系统运维工程师,招1人,8千-1万,3-5年
北京,华夏芯(北京)通用处理器技术有限公司,本科,IT网络系统工程师,招1人,1万-1.5万,3-5年
北京,上海华夏邓白氏商业信息咨询有限公司,本科,Technical Customer Support Specialist,招1人,1万-1.5万,1-3年
北京,北京华正明天信息技术股份有限公司,本科,Java中级开发工程师（分布式）,招4人,1.5万-2万,3-5年
北京,北京凯恩帝数控技术有限责任公司,本科,web前端软件工程师,招5人,1.5万-2万,1-3年
北京,北京秦淮数据有限公司,本科,系统工程师,招1人,6千-8千,3-5年
北京,北京国信达数据技术有限公司哈尔滨分公司,本科,首席技术官,招1人,4.5万-7.5万,5-10年
北京,北京和众运输集团,本科,系统工程师,招1人,8千-1万,1-3年
北京,深圳瑞银信信息技术有限公司北京分公司,大专,BI工程师,招1人,8千-1.6万,经验不限
北京,上海华夏邓白氏商业信息咨询有限公司,本科,Technical Support Engineer,招1人,1万-1.5万,3-5年
北京,搜易贷(北京)金融信息服务有限公司,本科,大数据工程师,招1人,1.5万-3万,3-5年
北京,北京红赢科技有限公司,本科,java高级软件工程师,招1人,2.5万-5万,5-10年
北京,天津市国瑞数码安全系统股份有限公司北京办事处,本科,渗透测试工程师,招1人,7千-1.2万,3-5年
北京,华夏长城教育咨询有限公司,本科,大数据分析师,招1人,1.5万-2万,1-3年
北京,智慧互通科技有限公司,本科,高级测试工程师,招3人,1.5万-2.5万,5-10年
北京,北京天时前程自动化工程技术有限公司,本科,组态工程师,招6人,1万-1.2万,3-5年
北京,北京德拉科技有限公司,本科,高级编程课程老师,招3人,1.5万-2万,1-3年
北京,北京旷视科技有限公司,硕士,SLAM轨迹算法工程师,招1人,2万-4万,1-3年
北京,我爱我家集团,本科,高级数据仓库工程师,招2人,1.5万-3万,5-10年
北京,中科软科技股份有限公司,大专,应用运维工程师,招7人,7千-1.2万,3-5年
北京,中科软科技股份有限公司,本科,数据运维工程师,招9人,7千-1.2万,1-3年
北京,北京八维研修学院,大专,android实训项目经理,招3人,2万-3万,5-10年
